Application Date,Process Date,Merchant Number,Merchant Name,Transaction Number,Merchant Transaction Number,Bank Name,Bank Code,Branch Name,Branch Code,Account Type,Account Number,Account Holder (KATAKANA),Account Holder (KANJI),Currency,Amount,Fee,Status,Callback,API Type
2024-09-30 12:54:41,2024-09-30 17:28:26,8840451493,"Kazuha Kadehara",JW3867888856,="405JXupMvgI","みずほ銀行","=""0001""","函館支店","=""735""",,"=""1234567""","ﾏﾂﾀﾞﾋﾛﾋﾄ","",JPY,"35,904.00","10.00",completed,Yes,Auto
2024-09-30 12:53:02,2024-09-30 12:53:14,8840451493,"Kazuha Kadehara",JW8645466373,="ppQoleY6GN","みずほ銀行","=""0001""","函館支店","=""735""",,"=""1234567""","ﾏﾂﾀﾞﾋﾛﾋﾄ","",JPY,"35,904.00","10.00",completed,Yes,Auto
2024-09-30 12:52:41,2024-09-30 17:28:26,8840451493,"Kazuha Kadehara",JW6904961551,="o6z1ebxdDSHB","みずほ銀行","=""0001""","函館支店","=""735""",普通口座,"=""1134687""","ｶ）ｸﾞﾛｰﾊﾞﾙﾌｨｰﾄﾞ","カ）グローバルフィード",JPY,"35,904.00","10.00",completed,Yes,Batch
2024-09-30 12:52:29,2024-09-30 17:28:26,8840451493,"Kazuha Kadehara",JW5533206894,="gd4adBuPX2n","みずほ銀行","=""0001""","函館支店","=""735""",普通口座,"=""1134687""","ｶ）ｸﾞﾛｰﾊﾞﾙﾌｨｰﾄﾞ","カ）グローバルフィード",JPY,"35,904.00","10.00",completed,Yes,Batch
2024-09-30 12:52:17,2024-09-30 12:52:26,8840451493,"Kazuha Kadehara",JW9292745757,="2hPqonkOWu","みずほ銀行","=""0001""","函館支店","=""735""",普通口座,"=""1134687""","ｶ）ｸﾞﾛｰﾊﾞﾙﾌｨｰﾄﾞ","カ）グローバルフィード",JPY,"35,904.00","10.00",completed,Yes,Batch
2024-09-30 12:39:34,,8840451493,"Kazuha Kadehara",JW5866582774,="7xO8466DftAr","みずほ銀行","=""0001""","函館支店","=""735""",普通口座,"=""1234567""","ﾏﾂﾀﾞﾋﾛﾋﾄ","A-Batch",JPY,"27,511.00","10.00",processing,No,A-Batch
2024-09-30 12:39:13,2024-09-30 12:39:22,8840451493,"Kazuha Kadehara",JW9898161049,="WRMS0nlXvHPL","みずほ銀行","=""0001""","函館支店","=""735""",普通口座,"=""1234567""","ﾏﾂﾀﾞﾋﾛﾋﾄ","A-Batch",JPY,"27,511.00","10.00",refunded,Yes,A-Batch
2024-09-30 12:37:52,2024-09-30 12:38:01,8840451493,"Kazuha Kadehara",JW1939450768,="DUtKDnmrHyrw","みずほ銀行","=""0001""","函館支店","=""735""",普通口座,"=""1234567""","ﾏﾂﾀﾞﾋﾛﾋﾄ","A-Batch",JPY,"27,511.00","10.00",canceled,Yes,A-Batch
2024-09-30 12:36:31,,8840451493,"Kazuha Kadehara",JW9104575018,="VzDA9rLuVVnN","みずほ銀行","=""0001""","函館支店","=""735""",,"=""1234567""","ﾏﾂﾀﾞﾋﾛﾋﾄ","",JPY,"27,511.00","10.00",processing,No,Auto
2024-09-30 12:35:10,2024-09-30 12:35:19,8840451493,"Kazuha Kadehara",JW8092554971,="OYUlVBmbM57j","みずほ銀行","=""0001""","函館支店","=""735""",,"=""1234567""","ﾏﾂﾀﾞﾋﾛﾋﾄ","",JPY,"27,511.00","10.00",refunded,Yes,Auto
2024-09-30 12:33:46,2024-09-30 12:33:55,8840451493,"Kazuha Kadehara",JW9105779349,="YpREkhn2Mn87","みずほ銀行","=""0001""","函館支店","=""735""",,"=""1234567""","ﾏﾂﾀﾞﾋﾛﾋﾄ","",JPY,"27,511.00","10.00",canceled,Yes,Auto
2024-09-30 12:33:25,,8840451493,"Kazuha Kadehara",JW9157110281,="5tJrSvkEL2CL","みずほ銀行","=""0001""","函館支店","=""735""",普通口座,"=""1134687""","ｶ）ｸﾞﾛｰﾊﾞﾙﾌｨｰﾄﾞ","カ）グローバルフィード",JPY,"27,511.00","10.00",processing,No,Batch
2024-09-30 12:33:12,2024-09-30 12:33:22,8840451493,"Kazuha Kadehara",JW0428445346,="rIQ9dkU3BX5c","みずほ銀行","=""0001""","函館支店","=""735""",普通口座,"=""1134687""","ｶ）ｸﾞﾛｰﾊﾞﾙﾌｨｰﾄﾞ","カ）グローバルフィード",JPY,"27,511.00","10.00",refunded,Yes,Batch
2024-09-30 12:32:57,2024-09-30 12:33:09,8840451493,"Kazuha Kadehara",JW0864917900,="gXgviPAPr9aJ","みずほ銀行","=""0001""","函館支店","=""735""",普通口座,"=""1134687""","ｶ）ｸﾞﾛｰﾊﾞﾙﾌｨｰﾄﾞ","カ）グローバルフィード",JPY,"27,511.00","10.00",canceled,Yes,Batch
2024-09-30 12:29:39,2024-09-30 17:28:26,8840451493,"Kazuha Kadehara",JW1837462138,="uFMDcfuf7yzz","みずほ銀行","=""0001""","函館支店","=""735""",普通口座,"=""1234567""","ﾏﾂﾀﾞﾋﾛﾋﾄ","A-Batch",JPY,"27,511.00","10.00",completed,Yes,A-Batch
2024-09-30 12:29:21,2024-09-30 17:28:26,8840451493,"Kazuha Kadehara",JW7310897220,="OZHotWxfamD","みずほ銀行","=""0001""","函館支店","=""735""",普通口座,"=""1234567""","ﾏﾂﾀﾞﾋﾛﾋﾄ","A-Batch",JPY,"27,511.00","10.00",completed,Yes,A-Batch
2024-09-30 12:28:54,2024-09-30 12:29:01,8840451493,"Kazuha Kadehara",JW6594869975,="knRgOWNIJk","みずほ銀行","=""0001""","函館支店","=""735""",普通口座,"=""1234567""","ﾏﾂﾀﾞﾋﾛﾋﾄ","A-Batch",JPY,"27,511.00","10.00",completed,Yes,A-Batch
2024-09-30 12:28:36,2024-09-30 17:28:26,8840451493,"Kazuha Kadehara",JW2173540606,="EjU2CHsdHmkB","みずほ銀行","=""0001""","函館支店","=""735""",,"=""1234567""","ﾏﾂﾀﾞﾋﾛﾋﾄ","",JPY,"27,511.00","10.00",completed,Yes,Auto
2024-09-30 12:27:15,2024-09-30 17:28:26,8840451493,"Kazuha Kadehara",JW7608791356,="unmMoE7PwMm","みずほ銀行","=""0001""","函館支店","=""735""",,"=""1234567""","ﾏﾂﾀﾞﾋﾛﾋﾄ","",JPY,"27,511.00","10.00",completed,Yes,Auto
2024-09-30 12:25:36,2024-09-30 12:25:48,8840451493,"Kazuha Kadehara",JW3526315249,="y5RHCOygHK","みずほ銀行","=""0001""","函館支店","=""735""",,"=""1234567""","ﾏﾂﾀﾞﾋﾛﾋﾄ","",JPY,"27,511.00","10.00",completed,Yes,Auto
2024-09-30 12:25:15,2024-09-30 17:28:26,8840451493,"Kazuha Kadehara",JW7576858155,="ZlKt41PRbBxm","みずほ銀行","=""0001""","函館支店","=""735""",普通口座,"=""1134687""","ｶ）ｸﾞﾛｰﾊﾞﾙﾌｨｰﾄﾞ","カ）グローバルフィード",JPY,"27,511.00","10.00",completed,Yes,Batch
2024-09-30 12:25:03,2024-09-30 17:28:26,8840451493,"Kazuha Kadehara",JW6007254415,="skdlJ0hISSo","みずほ銀行","=""0001""","函館支店","=""735""",普通口座,"=""1134687""","ｶ）ｸﾞﾛｰﾊﾞﾙﾌｨｰﾄﾞ","カ）グローバルフィード",JPY,"27,511.00","10.00",completed,Yes,Batch
2024-09-30 12:24:51,2024-09-30 12:25:00,8840451493,"Kazuha Kadehara",JW4817998826,="ZdOPuwL3k9","みずほ銀行","=""0001""","函館支店","=""735""",普通口座,"=""1134687""","ｶ）ｸﾞﾛｰﾊﾞﾙﾌｨｰﾄﾞ","カ）グローバルフィード",JPY,"27,511.00","10.00",completed,Yes,Batch
2024-09-30 12:24:08,,8840451493,"Kazuha Kadehara",JW4178657433,="LShdHWt5mHc0","みずほ銀行","=""0001""","函館支店","=""735""",普通口座,"=""1234567""","ﾏﾂﾀﾞﾋﾛﾋﾄ","A-Batch",JPY,"38,389.00","10.00",processing,No,A-Batch
2024-09-30 12:23:47,2024-09-30 12:23:56,8840451493,"Kazuha Kadehara",JW5480147697,="XtXEOnMpprMw","みずほ銀行","=""0001""","函館支店","=""735""",普通口座,"=""1234567""","ﾏﾂﾀﾞﾋﾛﾋﾄ","A-Batch",JPY,"38,389.00","10.00",refunded,Yes,A-Batch
2024-09-30 12:22:26,2024-09-30 12:22:35,8840451493,"Kazuha Kadehara",JW4374251113,="Hncjk4OnspFk","みずほ銀行","=""0001""","函館支店","=""735""",普通口座,"=""1234567""","ﾏﾂﾀﾞﾋﾛﾋﾄ","A-Batch",JPY,"38,389.00","10.00",canceled,Yes,A-Batch
2024-09-30 12:21:05,,8840451493,"Kazuha Kadehara",JW7381250488,="DQl4TbJeGNNh","みずほ銀行","=""0001""","函館支店","=""735""",,"=""1234567""","ﾏﾂﾀﾞﾋﾛﾋﾄ","",JPY,"38,389.00","10.00",processing,No,Auto
2024-09-30 12:19:41,2024-09-30 12:19:50,8840451493,"Kazuha Kadehara",JW9701952994,="roFnQcNNkYtL","みずほ銀行","=""0001""","函館支店","=""735""",,"=""1234567""","ﾏﾂﾀﾞﾋﾛﾋﾄ","",JPY,"38,389.00","10.00",refunded,Yes,Auto
2024-09-30 12:18:20,2024-09-30 12:18:29,8840451493,"Kazuha Kadehara",JW2383387834,="C17kb3W4ndPr","みずほ銀行","=""0001""","函館支店","=""735""",,"=""1234567""","ﾏﾂﾀﾞﾋﾛﾋﾄ","",JPY,"38,389.00","10.00",canceled,Yes,Auto
2024-09-30 12:17:56,,8840451493,"Kazuha Kadehara",JW4984946402,="8atlxY3UEugH","みずほ銀行","=""0001""","函館支店","=""735""",普通口座,"=""1134687""","ｶ）ｸﾞﾛｰﾊﾞﾙﾌｨｰﾄﾞ","カ）グローバルフィード",JPY,"38,389.00","10.00",processing,No,Batch
2024-09-30 12:17:44,2024-09-30 12:17:53,8840451493,"Kazuha Kadehara",JW7825476283,="Kro0Dzs9Jd5P","みずほ銀行","=""0001""","函館支店","=""735""",普通口座,"=""1134687""","ｶ）ｸﾞﾛｰﾊﾞﾙﾌｨｰﾄﾞ","カ）グローバルフィード",JPY,"38,389.00","10.00",refunded,Yes,Batch
2024-09-30 12:17:31,2024-09-30 12:17:43,8840451493,"Kazuha Kadehara",JW3882665611,="9FRlSt29ExYz","みずほ銀行","=""0001""","函館支店","=""735""",普通口座,"=""1134687""","ｶ）ｸﾞﾛｰﾊﾞﾙﾌｨｰﾄﾞ","カ）グローバルフィード",JPY,"38,389.00","10.00",canceled,Yes,Batch
2024-09-30 12:09:25,,8840451493,"Kazuha Kadehara",JW1260929509,="j2fzVrrSuqQX","みずほ銀行","=""0001""","函館支店","=""735""",普通口座,"=""1234567""","ﾏﾂﾀﾞﾋﾛﾋﾄ","A-Batch",JPY,"7,935.00","10.00",processing,No,A-Batch
2024-09-30 12:09:04,2024-09-30 12:09:13,8840451493,"Kazuha Kadehara",JW4912631732,="CO2WXzl8LlY4","みずほ銀行","=""0001""","函館支店","=""735""",普通口座,"=""1234567""","ﾏﾂﾀﾞﾋﾛﾋﾄ","A-Batch",JPY,"7,935.00","10.00",refunded,Yes,A-Batch
2024-09-30 12:07:40,2024-09-30 12:07:49,8840451493,"Kazuha Kadehara",JW0897010404,="c9vn6sArBRg3","みずほ銀行","=""0001""","函館支店","=""735""",普通口座,"=""1234567""","ﾏﾂﾀﾞﾋﾛﾋﾄ","A-Batch",JPY,"7,935.00","10.00",canceled,Yes,A-Batch
2024-09-30 11:53:24,2024-09-30 11:53:30,8840451493,"Kazuha Kadehara",JW6848738296,="eHZsRa3W9diB","みずほ銀行","=""0001""","函館支店","=""735""",普通口座,"=""1234567""","ﾏﾂﾀﾞﾋﾛﾋﾄ","A-Batch",JPY,"72,475.00","10.00",canceled,Yes,A-Batch
2024-09-30 10:13:41,2024-09-30 10:13:50,8840451493,"Kazuha Kadehara",JW1036450378,="MDhi2aC5nqSy","みずほ銀行","=""0001""","函館支店","=""735""",普通口座,"=""1234567""","ﾏﾂﾀﾞﾋﾛﾋﾄ","A-Batch",JPY,"58,560.00","10.00",canceled,Yes,A-Batch
2024-09-30 10:12:23,2024-09-30 10:12:32,8840451493,"Kazuha Kadehara",JW2746159609,="2nM7SRFHeyPc","みずほ銀行","=""0001""","函館支店","=""735""",普通口座,"=""1234567""","ﾏﾂﾀﾞﾋﾛﾋﾄ","A-Batch",JPY,"21,465.00","10.00",canceled,Yes,A-Batch
2024-09-27 18:10:35,,8840451493,"Kazuha Kadehara",JW5150774837,="1WqRBv5YLBmM","みずほ銀行","=""0001""","函館支店","=""735""",普通口座,"=""1234567""","ﾏﾂﾀﾞﾋﾛﾋﾄ","A-Batch",JPY,"89,881.00","10.00",applying,No,A-Batch
2024-09-27 18:07:17,2024-09-27 18:07:27,8840451493,"Kazuha Kadehara",JW5911335507,="L8FUGz9hKflZ","みずほ銀行","=""0001""","函館支店","=""735""",普通口座,"=""1234567""","ﾏﾂﾀﾞﾋﾛﾋﾄ","A-Batch",JPY,"21,507.00","10.00",canceled,Yes,A-Batch
2024-09-27 17:46:42,2024-09-27 17:46:51,8840451493,"Kazuha Kadehara",JW4869584944,="BWzTPLWiQxYn","みずほ銀行","=""0001""","函館支店","=""735""",普通口座,"=""1234567""","ﾏﾂﾀﾞﾋﾛﾋﾄ","A-Batch",JPY,"38,663.00","10.00",canceled,Yes,A-Batch
2024-09-27 17:46:33,,8840451493,"Kazuha Kadehara",JW7545217973,="nv4pVCHcnnZw","みずほ銀行","=""0001""","函館支店","=""735""",,"=""1234567""","ﾏﾂﾀﾞﾋﾛﾋﾄ","",JPY,"36,212.00","10.00",applying,No,Auto
2024-09-27 17:44:24,,8840451493,"Kazuha Kadehara",JW6150475569,="okwUstg3ckpH","みずほ銀行","=""0001""","函館支店","=""735""",,"=""1234567""","ﾏﾂﾀﾞﾋﾛﾋﾄ","",JPY,"39,509.00","10.00",processing,No,Auto
2024-09-27 17:43:02,2024-09-27 17:43:12,8840451493,"Kazuha Kadehara",JW9821298182,="qmcupXXA5g6V","みずほ銀行","=""0001""","函館支店","=""735""",,"=""1234567""","ﾏﾂﾀﾞﾋﾛﾋﾄ","",JPY,"39,509.00","10.00",refunded,Yes,Auto
2024-09-27 17:41:41,2024-09-27 17:41:47,8840451493,"Kazuha Kadehara",JW1828423993,="78KQTRFL7rdR","みずほ銀行","=""0001""","函館支店","=""735""",,"=""1234567""","ﾏﾂﾀﾞﾋﾛﾋﾄ","",JPY,"39,509.00","10.00",canceled,Yes,Auto
2024-09-27 16:27:03,,8840451493,"Kazuha Kadehara",JW5117678071,="RpS99iU1oWYh","みずほ銀行","=""0001""","函館支店","=""735""",,"=""1234567""","ﾏﾂﾀﾞﾋﾛﾋﾄ","",JPY,"65,511.00","10.00",processing,No,Auto
2024-09-27 16:25:41,2024-09-27 16:25:47,8840451493,"Kazuha Kadehara",JW6371353722,="84eYEKQTCimJ","みずほ銀行","=""0001""","函館支店","=""735""",,"=""1234567""","ﾏﾂﾀﾞﾋﾛﾋﾄ","",JPY,"65,511.00","10.00",refunded,Yes,Auto
2024-09-27 16:24:20,2024-09-27 16:24:26,8840451493,"Kazuha Kadehara",JW0994596863,="dLM9HztepoJY","みずほ銀行","=""0001""","函館支店","=""735""",,"=""1234567""","ﾏﾂﾀﾞﾋﾛﾋﾄ","",JPY,"65,511.00","10.00",canceled,Yes,Auto
2024-09-27 16:23:08,2024-09-27 16:23:14,8840451493,"Kazuha Kadehara",JW0633832416,="uo8gDJ2b0kPT","みずほ銀行","=""0001""","函館支店","=""735""",,"=""1234567""","ﾏﾂﾀﾞﾋﾛﾋﾄ","",JPY,"28,804.00","10.00",refunded,Yes,Auto
2024-09-27 16:21:47,2024-09-27 16:21:53,8840451493,"Kazuha Kadehara",JW9937865136,="Tz1l46ubQroJ","みずほ銀行","=""0001""","函館支店","=""735""",,"=""1234567""","ﾏﾂﾀﾞﾋﾛﾋﾄ","",JPY,"28,804.00","10.00",canceled,Yes,Auto
2024-09-27 16:21:17,,8840451493,"Kazuha Kadehara",JW2209677953,="gEitjSPfmTq2","みずほ銀行","=""0001""","函館支店","=""735""",,"=""1234567""","ﾏﾂﾀﾞﾋﾛﾋﾄ","",JPY,"43,606.00","10.00",applying,No,Auto
2024-09-27 16:19:56,2024-09-27 16:20:02,8840451493,"Kazuha Kadehara",JW6485100907,="DDv1gqn41oCK","みずほ銀行","=""0001""","函館支店","=""735""",,"=""1234567""","ﾏﾂﾀﾞﾋﾛﾋﾄ","",JPY,"43,606.00","10.00",canceled,Yes,Auto
2024-09-27 16:17:58,2024-09-27 16:18:07,8840451493,"Kazuha Kadehara",JW5825765253,="SXEXIZHQU5S3","みずほ銀行","=""0001""","函館支店","=""735""",,"=""1234567""","ﾏﾂﾀﾞﾋﾛﾋﾄ","",JPY,"90,463.00","10.00",refunded,Yes,Auto
2024-09-27 16:16:37,2024-09-27 16:16:46,8840451493,"Kazuha Kadehara",JW0704411166,="Sbwm9LUenyRV","みずほ銀行","=""0001""","函館支店","=""735""",,"=""1234567""","ﾏﾂﾀﾞﾋﾛﾋﾄ","",JPY,"90,463.00","10.00",canceled,Yes,Auto
2024-09-27 16:15:37,2024-09-27 16:15:46,8840451493,"Kazuha Kadehara",JW5717711115,="LWYmUsJ3CpQW","みずほ銀行","=""0001""","函館支店","=""735""",,"=""1234567""","ﾏﾂﾀﾞﾋﾛﾋﾄ","",JPY,"53,849.00","10.00",canceled,Yes,Auto
2024-09-27 16:15:01,2024-09-27 16:15:10,8840451493,"Kazuha Kadehara",JW6142146470,="C2OnJUElFg7H","みずほ銀行","=""0001""","函館支店","=""735""",,"=""1234567""","ﾏﾂﾀﾞﾋﾛﾋﾄ","",JPY,"3,411.00","10.00",canceled,Yes,Auto
2024-09-27 15:29:30,,8840451493,"Kazuha Kadehara",JW8558132332,="uUE68c3M1J","みずほ銀行","=""0001""","函館支店","=""735""",,"=""1234567""","ﾏﾂﾀﾞﾋﾛﾋﾄ","",JPY,"1,000.00","10.00",applying,No,Auto
2024-09-27 14:21:50,2024-09-27 14:21:59,8840451493,"Kazuha Kadehara",JW6729128362,="zZp7clpAmvOs","みずほ銀行","=""0001""","函館支店","=""735""",,"=""1234567""","ﾏﾂﾀﾞﾋﾛﾋﾄ","",JPY,"36,388.00","10.00",canceled,Yes,Auto
2024-09-27 12:48:25,2024-09-27 12:48:34,8840451493,"Kazuha Kadehara",JW0637936967,="YUC3sTdtdsb1","みずほ銀行","=""0001""","函館支店","=""735""",,"=""1234567""","ﾏﾂﾀﾞﾋﾛﾋﾄ","",JPY,"94,786.00","10.00",canceled,Yes,Auto
2024-09-27 12:46:55,2024-09-27 12:47:04,8840451493,"Kazuha Kadehara",JW3977783607,="D5zW551Sdvrj","みずほ銀行","=""0001""","函館支店","=""735""",,"=""1234567""","ﾏﾂﾀﾞﾋﾛﾋﾄ","",JPY,"71,243.00","10.00",canceled,Yes,Auto
2024-09-27 12:46:03,2024-09-27 12:46:13,8840451493,"Kazuha Kadehara",JW4390886721,="i62c9yLucqNV","みずほ銀行","=""0001""","函館支店","=""735""",,"=""1234567""","ﾏﾂﾀﾞﾋﾛﾋﾄ","",JPY,"20,207.00","10.00",canceled,Yes,Auto
2024-09-27 12:45:03,2024-09-27 12:45:12,8840451493,"Kazuha Kadehara",JW4584072283,="nZZSRv4O7mY7","みずほ銀行","=""0001""","函館支店","=""735""",,"=""1234567""","ﾏﾂﾀﾞﾋﾛﾋﾄ","",JPY,"25,588.00","10.00",canceled,Yes,Auto
2024-09-27 12:43:33,2024-09-27 12:43:42,8840451493,"Kazuha Kadehara",JW9910974293,="QOzg33NH6Nbl","みずほ銀行","=""0001""","函館支店","=""735""",,"=""1234567""","ﾏﾂﾀﾞﾋﾛﾋﾄ","",JPY,"23,329.00","10.00",canceled,Yes,Auto
2024-09-27 12:41:36,2024-09-27 12:41:42,8840451493,"Kazuha Kadehara",JW0116454098,="KIYHwKVe01Ur","みずほ銀行","=""0001""","函館支店","=""735""",,"=""1234567""","ﾏﾂﾀﾞﾋﾛﾋﾄ","",JPY,"24,860.00","10.00",canceled,Yes,Auto
2024-09-27 12:40:15,2024-09-27 12:40:24,8840451493,"Kazuha Kadehara",JW2371837932,="uFZ8yCGAdwDq","みずほ銀行","=""0001""","函館支店","=""735""",,"=""1234567""","ﾏﾂﾀﾞﾋﾛﾋﾄ","",JPY,"74,059.00","10.00",canceled,Yes,Auto
2024-09-27 12:39:06,2024-09-27 12:39:15,8840451493,"Kazuha Kadehara",JW8409180015,="hMxNqzeFByJ4","みずほ銀行","=""0001""","函館支店","=""735""",,"=""1234567""","ﾏﾂﾀﾞﾋﾛﾋﾄ","",JPY,"52,427.00","10.00",canceled,Yes,Auto
2024-09-27 12:38:38,2024-09-27 12:38:44,8840451493,"Kazuha Kadehara",JW0025556874,="FFGGypTeR1Di","みずほ銀行","=""0001""","函館支店","=""735""",,"=""1234567""","ﾏﾂﾀﾞﾋﾛﾋﾄ","",JPY,"80,091.00","10.00",canceled,Yes,Auto
2024-09-27 12:37:47,2024-09-27 12:38:00,8840451493,"Kazuha Kadehara",JW7521542805,="Uw6ZXbpoq0","みずほ銀行","=""0001""","函館支店","=""735""",,"=""1234567""","ﾏﾂﾀﾞﾋﾛﾋﾄ","",JPY,"75,475.00","10.00",completed,Yes,Auto
2024-09-27 12:37:26,,8840451493,"Kazuha Kadehara",JW4978215043,="NWZq0KglrdYI","みずほ銀行","=""0001""","函館支店","=""735""",普通口座,"=""1134687""","ｶ）ｸﾞﾛｰﾊﾞﾙﾌｨｰﾄﾞ","カ）グローバルフィード",JPY,"75,475.00","10.00",applying,No,Batch
2024-09-27 12:37:17,,8840451493,"Kazuha Kadehara",JW8932012113,="eUXgkfNdhW7","みずほ銀行","=""0001""","函館支店","=""735""",普通口座,"=""1134687""","ｶ）ｸﾞﾛｰﾊﾞﾙﾌｨｰﾄﾞ","カ）グローバルフィード",JPY,"75,475.00","10.00",applying,No,Batch
2024-09-27 12:37:05,2024-09-27 12:37:14,8840451493,"Kazuha Kadehara",JW2713786456,="aIW5CoJp5r","みずほ銀行","=""0001""","函館支店","=""735""",普通口座,"=""1134687""","ｶ）ｸﾞﾛｰﾊﾞﾙﾌｨｰﾄﾞ","カ）グローバルフィード",JPY,"75,475.00","10.00",completed,Yes,Batch
2024-09-27 12:30:35,2024-09-27 12:30:44,8840451493,"Kazuha Kadehara",JW5758068905,="LUAdoQ9NYnZN","みずほ銀行","=""0001""","函館支店","=""735""",,"=""1234567""","ﾏﾂﾀﾞﾋﾛﾋﾄ","",JPY,"13,019.00","10.00",canceled,Yes,Auto
2024-09-27 12:29:38,2024-09-27 12:29:47,8840451493,"Kazuha Kadehara",JW3498190799,="KRYQsIykQd0P","みずほ銀行","=""0001""","函館支店","=""735""",,"=""1234567""","ﾏﾂﾀﾞﾋﾛﾋﾄ","",JPY,"41,211.00","10.00",canceled,Yes,Auto
2024-09-27 12:23:25,2024-09-27 12:23:34,8840451493,"Kazuha Kadehara",JW1069044201,="OPrLUg8r2ZLG","みずほ銀行","=""0001""","函館支店","=""735""",,"=""1234567""","ﾏﾂﾀﾞﾋﾛﾋﾄ","",JPY,"64,010.00","10.00",canceled,Yes,Auto
2024-09-27 12:19:55,2024-09-27 12:20:04,8840451493,"Kazuha Kadehara",JW9295592240,="1biuqGdGiEMJ","みずほ銀行","=""0001""","函館支店","=""735""",,"=""1234567""","ﾏﾂﾀﾞﾋﾛﾋﾄ","",JPY,"16,618.00","10.00",canceled,Yes,Auto
2024-09-27 12:19:01,2024-09-27 12:19:07,8840451493,"Kazuha Kadehara",JW4117851007,="LTjIOwN8Dn2R","みずほ銀行","=""0001""","函館支店","=""735""",,"=""1234567""","ﾏﾂﾀﾞﾋﾛﾋﾄ","",JPY,"44,659.00","10.00",canceled,Yes,Auto
2024-09-27 12:17:58,2024-09-27 12:18:04,8840451493,"Kazuha Kadehara",JW4098372926,="uRdDZ19wiL6y","みずほ銀行","=""0001""","函館支店","=""735""",,"=""1234567""","ﾏﾂﾀﾞﾋﾛﾋﾄ","",JPY,"56,991.00","10.00",canceled,Yes,Auto
2024-09-27 12:17:00,2024-09-27 12:17:06,8840451493,"Kazuha Kadehara",JW8454910295,="e2NPHBBwkBDq","みずほ銀行","=""0001""","函館支店","=""735""",,"=""1234567""","ﾏﾂﾀﾞﾋﾛﾋﾄ","",JPY,"82,386.00","10.00",canceled,Yes,Auto
2024-09-27 12:16:00,2024-09-27 12:16:09,8840451493,"Kazuha Kadehara",JW4517530313,="Sls8Ux6IGdUW","みずほ銀行","=""0001""","函館支店","=""735""",,"=""1234567""","ﾏﾂﾀﾞﾋﾛﾋﾄ","",JPY,"10,187.00","10.00",canceled,Yes,Auto
2024-09-27 12:15:03,2024-09-27 12:15:12,8840451493,"Kazuha Kadehara",JW9504754524,="709PSHt9ucKI","みずほ銀行","=""0001""","函館支店","=""735""",,"=""1234567""","ﾏﾂﾀﾞﾋﾛﾋﾄ","",JPY,"77,367.00","10.00",canceled,Yes,Auto
2024-09-27 11:59:26,2024-09-27 11:59:35,8840451493,"Kazuha Kadehara",JW6556016880,="1TXxliJsbcIi","みずほ銀行","=""0001""","函館支店","=""735""",,"=""1234567""","ﾏﾂﾀﾞﾋﾛﾋﾄ","",JPY,"26,449.00","10.00",canceled,Yes,Auto
2024-09-26 16:08:55,2024-09-26 16:09:01,8840451493,"Kazuha Kadehara",JW8124824011,="OJxFa684M5wu","みずほ銀行","=""0001""","函館支店","=""735""",,"=""1234567""","ﾏﾂﾀﾞﾋﾛﾋﾄ","",JPY,"58,004.00","10.00",canceled,Yes,Auto
2024-09-26 16:05:43,2024-09-26 16:05:52,8840451493,"Kazuha Kadehara",JW8627171795,="nuaj7wVyWiAY","みずほ銀行","=""0001""","函館支店","=""735""",普通口座,"=""1234567""","ﾏﾂﾀﾞﾋﾛﾋﾄ","A-Batch",JPY,"35,389.00","10.00",canceled,Yes,A-Batch
2024-09-26 16:05:31,,8840451493,"Kazuha Kadehara",JW8825629418,="Nbs67S5pzyN3","みずほ銀行","=""0001""","函館支店","=""735""",普通口座,"=""1134687""","ｶ）ｸﾞﾛｰﾊﾞﾙﾌｨｰﾄﾞ","カ）グローバルフィード",JPY,"35,389.00","10.00",processing,No,Batch
2024-09-26 16:05:19,2024-09-26 16:05:28,8840451493,"Kazuha Kadehara",JW9008853403,="8W2CerFCPoQK","みずほ銀行","=""0001""","函館支店","=""735""",普通口座,"=""1134687""","ｶ）ｸﾞﾛｰﾊﾞﾙﾌｨｰﾄﾞ","カ）グローバルフィード",JPY,"35,389.00","10.00",refunded,Yes,Batch
2024-09-26 16:05:06,2024-09-26 16:05:16,8840451493,"Kazuha Kadehara",JW3545487112,="u1qILI7u9mG6","みずほ銀行","=""0001""","函館支店","=""735""",普通口座,"=""1134687""","ｶ）ｸﾞﾛｰﾊﾞﾙﾌｨｰﾄﾞ","カ）グローバルフィード",JPY,"35,389.00","10.00",canceled,Yes,Batch
2024-09-26 16:05:06,,8840451493,"Kazuha Kadehara",JW3968922537,="tL1jlccoCZn0","みずほ銀行","=""0001""","函館支店","=""735""",普通口座,"=""1134687""","ｶ）ｸﾞﾛｰﾊﾞﾙﾌｨｰﾄﾞ","カ）グローバルフィード",JPY,"59,066.00","10.00",applying,No,Batch
2024-09-26 16:04:54,2024-09-26 16:05:03,8840451493,"Kazuha Kadehara",JW2229722577,="CJkagVgzxsZX","みずほ銀行","=""0001""","函館支店","=""735""",普通口座,"=""1134687""","ｶ）ｸﾞﾛｰﾊﾞﾙﾌｨｰﾄﾞ","カ）グローバルフィード",JPY,"59,066.00","10.00",canceled,Yes,Batch
